NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
210053118472;2021;3;F;1;1;1;2;0;2;1;0;2913606;Ilhéus;29;BA;2;1;1;2913606;Ilhéus;29;BA;1;1;1;1;912;882;891;901;462.2;485.6;440.4;468.7;BCDAACBBEEEADCCEADBDDEADCABEECAEABACEDBDCEACB;CABBEBCAEADCDBEBABEBAADDABACCDCDBCABBEBEECAAC;ACDAB99999EADACDBEADDBCAABCEBEBEDBADABBDDCACAEDCDA;CCCACDBECDBABEAAADCADBEACADEAEDADBBACCEEDBCBC;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;120;120;120;120;120;600;C;F;F;D;2;E;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
210053455909;2021;5;M;1;2;1;1;3;1;;0;;;;;;;;2408102;Natal;24;RN;1;1;1;1;912;882;891;901;469.9;459.5;548.1;631.1;BDCAEBCBEDEACAEAEBBACDDDEACBADBDACCEADCAEDBBA;AAEACBDECADBECAECCABDAECBBEADDAACDBCEACBDACEA;99999ECABADEDACBBDACDBEACDEADADBDCEBDAAACDCECBEDAC;DCEAEADCBDCADCECDBEBABBBCEACBDAACDBEABDBEADCB;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;120;120;120;100;0;460;F;E;E;B;3;E;A;B;B;B;A;B;B;B;A;B;A;A;B;A;A;C;A;B;B
210052725284;2021;5;M;1;3;1;2;0;2;1;0;;;;;;;;2800308;Aracaju;28;SE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;C;A;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;B
210052300329;2021;11;F;0;3;1;1;0;1;;0;;;;;;;;2704302;Maceió;27;AL;1;1;1;1;910;879;889;900;539.1;472.4;450.7;375.4;BDBBCDCDBDDEBADBACEBACDBCDBECDBBECCEBCABDCBDE;BDECDAAEBEDBBCABADEABCEEABCBCBDDBCADDBACABBAB;EADDA99999ADADEADABACAABDDCAEADCDACCEBBDDCBBABADAA;CBBDABDBDEBDCADEBDADCADBCDBAEABDBDECBDACEBEDA;0;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;80;120;80;120;40;440;C;C;B;B;5;D;D;B;C;A;A;B;B;A;A;B;A;A;B;A;A;C;A;A;B
210053207369;2021;2;M;1;5;2;2;0;2;1;0;5003207;Corumbá;50;MS;2;1;1;5003207;Corumbá;50;MS;1;1;1;1;911;880;890;902;496.4;588.3;541.9;489.8;CBDBCDBDEEBEDEDCECBCCBAADCABABAEEADADEABEECCD;ABADADBEBBABCECEAEBAABABACEEADBDDEBAACDBBEAEC;99999EAACABBDAEDBEEBBBDABACDBAEADEEBBAA*ADBDDCADBE;DADDCBCBDBEAEDDDCBCECEEBCABECCACEADADBDEADEEB;1;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;120;120;120;120;80;560;H;E;D;B;6;F;A;B;B;B;B;B;B;B;A;B;A;A;B;A;A;C;A;B;B
210052075491;2021;12;F;1;3;1;1;15;1;;0;;;;;;;;2610707;Paulista;26;PE;1;1;1;1;910;879;889;900;434;489.9;386.6;387;BCDDECADACEAABAEDCCCACEBECABEECBEABEDECAEBCDB;BDBBBABBCBEBCBECECAAABBBEAEDECEEBEBEBEBCAAAAB;CDEAB99999ABCBBAEDEBACBBECDBBDDDDCDEDDBBDABEABAAED;CEBACBDDDCBBACCEEEDCACBDEBCDACCEC.EBAEBCCDACB;0;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;120;120;100;120;80;540;B;C;B;B;4;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;D;A;A;B
210052711907;2021;3;F;1;3;1;1;1;1;;0;;;;;;;;2507507;João Pessoa;25;PB;1;1;1;1;909;881;892;899;531.1;548.4;558.5;580.4;DCDABAECABAEEACCBDEDBECDADEADCCCDDBDCCBADBBBA;BEECCBEBEBE*EADEEBCEBBABBCBBDABBDDECCBDDCBDEB;99999AAEEAEDABCDBCDCDEBCCBDCBDBBBCADEEEBAAABAEABDA;DBEEBACECCDCBEEADCCCDDBEEBBCBDAABDDDECEBBDCDD;1;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;160;200;160;160;200;880;E;E;C;B;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210052795561;2021;3;F;1;2;1;1;1;1;;0;;;;;;;;3300456;Belford Roxo;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;D;C;C;4;C;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
210051171400;2021;9;F;0;1;1;1;7;1;;0;;;;;;;;4309308;Guaíba;43;RS;1;1;1;1;909;881;892;899;517.5;594.5;458.6;519.1;BCEECDBDDCACDBBCADCDBECDDBEBADACDBEBCDDCBCDED;BECBCAEBCABBEAEAEEDEEDABBCBCBCBACAADBEDECCABA;AEAEE99999CDBDEBDDDCCEBCABEADDBDCEEEEBBAEBCDCEABCA;DCEEECBCADECDDBCBDCEDBDBDABDBADBBBCCDDCCCDDDD;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;120;120;120;120;100;580;E;C;C;C;3;E;A;B;C;B;A;B;B;B;A;B;A;B;B;A;A;D;A;C;B
210053736373;2021;4;F;1;3;1;1;1;1;;0;;;;;;;;4105805;Colombo;41;PR;0;1;1;0;;880;890;;;501.2;537;;;CAA*CCBEABDCBEDEABDADBEDACAEACACBEBDABCDEBDED;AABDC99999BDCABDCAEEBCEEAEBDABEADEEBDCEACDEDADADBC;;0;;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;;1;100;120;100;120;100;540;E;C;C;B;5;F;A;B;C;B;A;B;B;B;A;B;A;A;B;A;B;D;A;A;B
210052478315;2021;6;F;1;0;1;1;0;1;;0;;;;;;;;2608909;Limoeiro;26;PE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;C;B;5;B;A;C;C;A;A;B;A;A;A;A;A;A;B;A;B;D;A;A;B
210054089376;2021;3;F;1;1;1;1;0;1;;0;;;;;;;;4300604;Alvorada;43;RS;1;1;1;1;910;879;889;900;454.9;566.7;477.5;612.8;DAACCDCDBBBECCDEBDBACCCEDDECADBADCBDBCACCAEBB;BECCBADBBACDEBAEBBAABEABCBDCABADCACBBDBBACECB;99999CACDDBDECEADCDBABBBEDECABDCDAEBDCACBADACABBAC;DDCBABDEDBBACACCDCADDBDBAC.CDBCBCBDBCBEEBCCEA;1;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;100;120;100;120;100;540;E;D;D;B;5;D;A;B;D;B;A;B;A;B;A;A;A;A;B;A;A;D;A;A;B
210053787963;2021;3;M;1;1;1;1;1;1;;0;;;;;;;;4107207;Dois Vizinhos;41;PR;1;1;1;1;909;881;892;899;643;695.1;582.4;729.9;EEECABEAAADCEBBDADCBBBEBBAEDABBCACBDBCEAEADBD;BEECCAEABADBCAEAAAEEDCEBBDADBCEBAEEDBBEBCCCBA;99999CADADCDBDEAACDDDDBDCEDBEADBAEECCEEAACDBAEACBC;CDAEBACDDEACCBCACEBCAEABDDAACEEBEDCEDBCACDCAB;1;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;160;200;160;200;200;920;E;F;C;D;3;E;A;B;D;C;B;B;B;B;A;B;A;A;B;B;A;D;A;C;B
210051454765;2021;3;F;1;1;1;1;1;1;;0;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;F;C;B;5;G;A;B;C;B;B;B;B;B;A;A;A;A;C;A;A;E;A;B;B
210052482320;2021;3;M;1;3;1;1;1;1;;0;;;;;;;;2111300;São Luís;21;MA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;D;B;B;5;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;A;A;A;B
210053293383;2021;2;F;1;3;1;2;0;2;1;0;5204706;Campinorte;52;GO;2;1;1;5221601;Uruaçu;52;GO;1;1;1;1;912;882;891;901;471.9;458.2;504.8;505.1;ACDBADEBEDCBBDDCADBADDDBDACCADEBCADBEEBECBEDA;DACBCBECBAABBDEBEEAAB*BDBBADCCCBCEDCBACADBDAC;ABDDB99999EEBACDBBAECBDABDBAECBDDBCBDACDBDACADBCEA;DC.BEDCDABEDAEEDDBECABEBAEDBDAEBDCDABDBEDCACB;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;140;160;120;160;160;740;E;G;F;D;3;J;A;B;D;B;A;B;A;B;A;B;A;A;B;B;B;E;B;B;B
210052205085;2021;9;M;1;1;1;1;6;1;;0;;;;;;;;3131703;Itabira;31;MG;1;1;1;1;910;879;889;900;449.2;510.3;486.1;508.2;CBCBCDDBBACDCBAEADDBBCDAEBEDAEEAEDCBCDDDBBBAA;BDEDDAADCDCEEBACECEABDECAAABCACCEEDABEAECDCDB;99999BCDAABACCCEDECDACBAECDCBEEBECAAEDACDAEAADEDDB;AACCBADACBACBEAAABABDADEDCCBBBECADAAABEBCADEE;1;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;60;120;80;120;120;500;C;E;D;D;3;C;A;C;C;C;A;B;B;B;B;B;A;A;D;A;A;D;A;B;B
210052495205;2021;2;F;0;3;1;2;0;2;1;0;2607901;Jaboatão dos Guararapes;26;PE;2;1;1;2607901;Jaboatão dos Guararapes;26;PE;1;1;1;1;909;881;892;899;598.3;590.6;605.8;603.5;EBEDADEABDCACACDCDEBBEECACBAEEACDCABCDCDCAACA;BEECCAEAAADBEADAAEEDCBABADAABCAAABADAEAECCAAA;AAEAC99999ACBCDABABCDDBDCEDDEADBBBDEEEEAAACDACACDB;DADECECDCCCAABBABCDEBBCCDAAABAEBDCBBACCBADCDD;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;140;120;120;120;60;560;E;E;B;B;4;C;A;B;C;A;A;B;A;A;A;B;A;A;B;B;A;D;A;B;B
210054008483;2021;5;F;1;1;1;1;2;1;;0;;;;;;;;5208707;Goiânia;52;GO;1;1;1;1;911;880;890;902;486.9;574.7;464.9;576.7;DEAECDEAEDDDEBCCCDCABAADBEDBEADEADBAECBABACAD;ABADACA.AAEBEECDCEACADBEACAECBECABBAEDDDACBDB;AAAEB99999BDCAACEBDCDCEEDEDDADEAECDDDBEEACBECBAEEE;AADDCCBAEDDCEEDADCDCAEECBCBADEADEDDADDBCEACDE;0;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;160;180;160;160;160;820;E;B;B;B;5;G;A;C;D;C;B;B;A;B;A;A;A;A;C;A;A;E;B;B;B
210053383232;2021;8;F;1;1;1;1;8;1;;0;;;;;;;;2510808;Patos;25;PB;1;1;1;1;912;882;891;901;529.4;518.7;509.7;517.1;ACDBEAEBCCDBDBBEDBABCDCCBABEAECBBCAECBBACCACD;EAEAAADAECCBCACEBCACEAACBBDEDEEABCBABEDECAABA;99999ACDECDEEBCBBBADBADABDEBDCDDBDDCDEADDCDECACBEA;BDEBECBCABDDBAECDBBDBCCECBADCBBCDEAEABDDCEBDB;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;140;120;140;140;120;660;B;E;A;F;4;C;A;B;C;B;B;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210054436262;2021;3;M;1;3;1;2;0;2;1;0;;;;;;;;2406106;Jucurutu;24;RN;1;1;1;1;911;880;890;902;430.2;376.5;585.4;543.9;CDDBBBEBBACCDECDCEEBCBBDDBACAACDCDEDDAECBBAAA;DBCACABDCCDACECDCBBECABDDBDABCCAECBEBDBADCCEC;99999EAACCCDCACDCAECDBCDDEBDAAEEEEADDCEACEDDBABDBD;BACBBDBCEDDDCDBDBD*EDCBAACBAEDACBBADBABAEEBAB;1;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;120;200;160;200;160;840;F;E;E;C;3;B;A;B;C;A;A;B;A;A;A;A;A;B;B;A;A;D;A;B;B
210053356796;2021;2;F;1;2;1;2;0;2;1;0;;;;;;;;5005400;Maracaju;50;MS;0;1;1;0;;881;892;;;379.4;374.4;;;EAAACBEDADDBABCCEBDCAACECEAAACCEDCACCACBBCABC;CADEA99999DBBCCEDCDCAECDACEAAEBCCCADABEEECDCDDCACD;;0;;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;;1;100;120;120;160;140;640;C;C;B;B;4;C;A;C;E;B;A;B;B;B;B;B;A;A;C;A;A;D;A;A;B
210054458508;2021;4;F;1;3;1;2;0;2;1;0;;;;;;;;2907202;Casa Nova;29;BA;1;1;1;1;912;882;891;901;473.2;374.5;461.7;426.7;BCCCABCBEEDEDCCEABACBCEDADECACECEDDACBCDBEDED;CAEDCBEBDBEABAABECABCDCEEEDCBCCDCBCEBCBACECEE;ABBAC99999ECEADBACAABAEAECCDEDDABECADEAADBBACDCCBE;BCACEDBBCCECCAAACEEDDEBBCDCABDDCCCDAEDECDBDBD;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;120;120;120;160;120;640;B;B;C;B;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210053826276;2021;8;F;2;1;1;1;4;1;;0;;;;;;;;2414803;Vera Cruz;24;RN;1;1;1;1;909;881;892;899;475.4;487.2;490.6;462.2;BBDECADECDCDCAABBDADBEECABEDEABCDBCECBBDCDBEB;BBCECAECAABCEBBAABEEEBBDADAACDACDAACABDACDABC;99999AACDCCDABADEECBDBEAADEDAEABCEEEEEEABCDEAEAABE;CABEEEECCEBADEEADACABAAADEBCABAAABACACCBCDCCB;1;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;140;120;120;120;120;620;B;C;B;B;5;B;B;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
210054226806;2021;2;M;1;3;1;2;0;2;1;0;2311306;Quixadá;23;CE;2;2;1;2311306;Quixadá;23;CE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;D;A;A;5;A;A;B;C;A;A;A;A;A;A;A;A;A;A;A;A;B;A;A;B
210053050402;2021;11;M;2;2;1;1;11;1;;0;;;;;;;;2702405;Delmiro Gouveia;27;AL;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;F;A;D;3;D;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210053789481;2021;3;F;1;2;1;2;0;2;1;0;;;;;;;;2928703;Santo Antônio de Jesus;29;BA;0;1;1;0;;881;892;;;554.5;552.8;;;BEEBCAEBDADDEAAAAECDCDABADAAEBABAAADCDDACDADA;AABAC99999CDBDDAEBCCABADCCABABBDCCADCEEAEECAACDCBB;;0;;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;;1;80;120;80;120;120;520;E;E;B;B;3;B;A;B;B;A;A;B;B;B;A;B;A;A;B;A;A;D;A;B;B
210052649325;2021;5;F;1;3;1;2;0;2;1;0;;;;;;;;2111300;São Luís;21;MA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;E;C;B;4;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
210052200580;2021;2;F;1;1;1;2;0;2;1;0;;;;;;;;5209101;Goiatuba;52;GO;1;1;1;1;910;879;889;900;601.1;616.8;583.4;555.2;ABDDCBDDDACAAACCABDAADCEBDCBEBCCEEBADBADCDEAA;BDDCEABBAEDDEBDAEBEABDECCAAABCDAAAEBBEABAEDDB;BAABC99999CDADECECDDBADDADBBEDBDDCEADABBBADACBECAB;BDAADBCEAECCBABCBCDAEBCBECECCEBBACECDDEAECDEA;0;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;160;180;140;200;180;860;G;G;E;E;2;O;A;C;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
210051665599;2021;5;F;2;3;1;1;1;1;;0;;;;;;;;3522307;Itapetininga;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;D;C;F;5;B;A;B;C;A;A;B;A;B;B;A;A;A;B;A;A;B;A;B;B
210053029706;2021;3;F;1;3;1;2;0;2;1;0;2801306;Capela;28;SE;2;1;1;2801306;Capela;28;SE;1;1;1;1;910;879;889;900;519.9;394.5;477.3;438.3;CBAACCCDDCCDAEDBCCACACCBAACBEDCBEBBBDAAEDCACC;EBCBCABCBDCBAEABCACEBCDCDBABCBABCBABCBEABCDAB;ABACA99999BECBDAECBDEBCDABCBDBDEACBACEBDBCBDEACBAE;BBBCBDECDACBBCCCABDEAACBBBCDEBABACCCACDEBDACE;0;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;80;80;60;80;60;360;A;D;B;B;3;B;B;B;D;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
210051805863;2021;4;F;1;3;1;1;1;1;;0;;;;;;;;5215231;Novo Gama;52;GO;1;1;1;1;912;882;891;901;435.6;335.4;391.8;397.8;.AC...BEE.A.C.EDD..A.EB.CB.C....AB..CE.BD.C..;.E..C..B.D..B.A...ABCD.CC.....BAA.C...AA.CCEA;99999EBAECDBDCBCADDACBDACBD....B....D..B.D..EA.D..;.B..C.A.BE.B.C.A.D.B.B.D.B.C.ABDAB.A.C..A.E..;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;120;120;120;120;0;480;E;E;B;B;5;B;A;B;D;B;A;B;A;B;A;A;A;A;B;A;A;D;A;A;B
210051139430;2021;1;F;1;3;1;3;0;1;;1;;;;;;;;2302107;Baturité;23;CE;1;1;1;1;909;881;892;899;500.1;498.9;522.8;519.9;ACEDBDDCACBCABCCBACABECCCBDDEDCCABBDCCBECCCEB;BBEBCAAAACCBABCAEDCBCBCDAEBABEACAABCBBABBBEBA;99999AACCECEBBAEAEDEAACBCDBCEBDBBEDDABEACACAAADCEA;DECEDBDEBCBCAACAABCBACABCAEBBCDCDBDBCCCDCDDBC;1;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;160;180;120;140;160;760;E;E;A;A;4;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210052817625;2021;3;F;1;3;1;1;1;1;;0;;;;;;;;2108207;Pedreiras;21;MA;1;1;1;1;912;882;891;901;431;433.3;371.3;403.3;DADDBCBABCEABEBEBDEABADCBCCAAEBCACECCDBDDDECD;ABDDAABACABBCACBAAABDACCCEDECACACAEAACDABACBA;99999CBACEDEDCCADBCEBDBADABBEAADDCBADBDDBDCCACACCB;EDCBDCCBBBDBEEABAEEAEADBBBCEBDECEDACCAAABBACB;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;140;200;120;200;200;860;D;E;A;A;4;B;A;B;B;A;A;A;A;A;A;A;A;A;B;A;A;B;A;A;A
210052946320;2021;4;F;1;3;1;2;0;2;1;0;;;;;;;;2802908;Itabaiana;28;SE;1;1;1;1;911;880;890;902;460.1;539.6;450.8;488.3;CCBBCBABEBBBBEEDCCBABEDCADCDACBDCDCCDBEDBACDA;ABAAAAEABDAABBBEBEAACCDEAACEABDCCEBADDAACDEDC;99999AAEBACBEADBDCDBBCBEAACDABEAACDECDCABBADDAACDC;BABCCBBCDBECCDBBBCDCABEEDDBBBCBBBDBDEDBEBBCCA;1;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;160;200;140;160;160;820;H;C;B;A;6;C;A;C;D;B;A;B;A;A;A;B;A;A;B;A;A;E;A;A;B
